Student_ID,Age,Gender,Attendance_Percentage,Previous_Grade,Current_Grade,Assignments_Submitted,Behavior_Score,Parent_Education,Family_Income,Internet_Access,Study_Hours,Academic_Risk
2293,20,Female,82.9,63.6,51.9,1,2,Graduate,Medium,No,0.7,1
2294,17,Male,93.9,80.1,47.8,1,5,High School,Medium,Yes,3.3,1
2295,19,Female,65.6,84.5,69.4,9,4,High School,Medium,Yes,3.5,1
2296,20,Female,65.4,53.3,46.2,8,2,Graduate,Low,Yes,3.0,1
2297,15,Female,50.8,85.5,42.2,2,5,Graduate,Low,No,2.9,1
2298,21,Male,88.5,83.1,45.3,3,1,Graduate,Low,Yes,4.4,1
2299,21,Female,84.7,32.8,50.9,0,4,High School,High,Yes,2.8,0
2300,21,Female,86.7,66.7,71.4,0,2,Graduate,High,No,1.1,1
2301,15,Female,63.8,68.4,78.5,3,4,High School,Medium,Yes,5.1,1
2302,15,Male,58.7,87.8,78.2,1,2,Graduate,High,Yes,5.0,1
2303,15,Male,62.2,69.3,62.4,7,4,Graduate,High,No,2.9,1
2304,15,Female,66.9,85.9,62.0,3,1,Postgraduate,High,No,4.3,1
2305,21,Male,96.6,53.3,59.9,2,5,Graduate,Low,No,0.7,1
2306,21,Male,90.0,41.0,70.6,2,3,High School,Medium,No,2.8,0
2307,16,Male,72.5,55.3,82.0,5,3,Graduate,Medium,Yes,0.4,1
2308,20,Female,81.6,88.7,60.4,5,3,None,Medium,Yes,4.7,0
2309,19,Female,69.9,78.9,72.1,5,2,Postgraduate,Low,Yes,0.8,1
2310,17,Male,82.4,99.8,41.9,5,5,Graduate,Medium,No,2.4,1
2311,21,Male,64.3,43.4,77.5,7,2,Graduate,Medium,Yes,3.3,1
2312,17,Male,87.0,80.6,66.7,7,2,None,High,Yes,4.2,0
2313,20,Female,67.8,76.3,45.4,8,2,None,Medium,Yes,3.8,1
2314,20,Female,87.7,60.7,81.2,0,2,None,Low,Yes,4.7,0
2315,17,Male,72.9,76.6,41.9,9,5,None,Low,Yes,4.2,1
2316,21,Male,68.5,67.1,25.0,7,3,None,Medium,No,5.0,1
2317,17,Male,97.4,71.9,77.4,4,4,None,Medium,Yes,0.4,1
2318,16,Male,80.1,75.2,69.6,2,2,Graduate,Medium,Yes,2.3,0
2319,18,Female,74.1,79.7,42.4,9,5,High School,Medium,Yes,3.7,1
2320,21,Male,87.1,66.3,69.0,2,1,Graduate,High,Yes,5.4,0
2321,21,Female,61.9,91.7,82.9,5,4,Graduate,Low,Yes,2.2,1
2322,19,Male,91.3,61.8,67.4,7,2,Graduate,Medium,Yes,5.9,0
2323,15,Male,76.3,93.3,100.0,9,2,Postgraduate,High,No,3.5,0
2324,18,Male,85.2,48.1,48.5,1,4,High School,High,No,1.9,1
2325,20,Male,59.4,50.2,25.0,8,4,High School,Low,No,1.3,1
2326,21,Male,73.4,51.1,39.0,4,2,Postgraduate,Low,Yes,4.1,1
2327,17,Female,78.1,79.4,25.0,4,5,High School,Low,No,2.0,1
2328,18,Male,90.4,52.9,99.4,0,1,Postgraduate,High,No,2.6,0
2329,19,Male,86.2,87.4,62.9,5,5,Graduate,Medium,No,3.2,0
2330,20,Male,73.3,57.1,96.0,4,3,High School,Medium,Yes,3.3,0
2331,15,Female,81.8,71.0,57.0,6,3,Graduate,Low,Yes,5.9,0
2332,15,Female,93.1,74.6,47.6,6,3,None,Low,Yes,3.6,1
2333,19,Female,75.6,49.8,33.6,3,2,Graduate,Medium,No,2.1,1
2334,19,Female,74.3,44.1,56.3,4,1,High School,Medium,Yes,1.9,0
2335,17,Male,55.3,69.2,77.4,9,1,Graduate,Medium,Yes,5.5,1
2336,21,Male,74.7,60.8,59.2,7,2,Graduate,Low,Yes,2.2,0
2337,15,Male,57.1,72.5,35.8,1,2,Postgraduate,Low,No,3.9,1
2338,20,Female,76.6,44.8,74.1,0,2,High School,High,No,3.3,0
2339,18,Male,89.9,59.6,77.3,5,1,Graduate,Low,Yes,3.6,0
2340,20,Male,52.6,62.3,54.0,3,2,Postgraduate,High,No,5.1,1
2341,16,Female,92.8,30.0,51.9,9,4,High School,Low,Yes,3.4,0
2342,16,Female,74.0,79.9,33.9,2,4,None,Low,Yes,4.2,1
2343,19,Female,77.7,53.6,73.7,6,4,Graduate,Medium,No,3.5,0
2344,17,Male,72.0,87.5,55.1,7,2,Graduate,High,No,2.3,0
2345,16,Male,57.4,54.6,25.0,3,4,Graduate,Low,Yes,3.7,1
2346,15,Female,68.6,57.2,37.8,9,2,Graduate,Medium,Yes,2.0,1
2347,20,Male,100.0,46.4,72.6,5,4,Graduate,Medium,Yes,1.3,1
2348,20,Female,64.8,82.2,57.2,1,2,None,Low,Yes,3.9,1
2349,19,Female,58.9,71.8,43.7,7,5,None,Low,Yes,3.7,1
2350,21,Male,79.7,86.0,63.9,5,3,High School,High,Yes,3.5,0
2351,21,Female,77.0,61.9,48.7,8,5,High School,Low,No,3.0,1
2352,18,Female,74.1,64.4,52.1,5,3,Postgraduate,Medium,Yes,2.9,0
2353,19,Female,78.2,39.8,58.4,5,3,Postgraduate,High,Yes,1.4,1
2354,18,Male,85.7,55.6,91.7,1,4,Postgraduate,Low,Yes,0.2,1
2355,21,Female,71.0,67.6,91.6,4,3,None,Low,No,4.3,1
2356,19,Female,80.3,70.8,29.5,8,3,High School,Low,Yes,4.3,1
2357,19,Female,90.3,92.4,61.9,0,5,High School,Low,Yes,2.6,0
2358,19,Female,66.1,37.2,38.3,3,3,None,Low,Yes,5.2,1
2359,21,Female,50.1,68.4,44.9,9,2,High School,Medium,Yes,3.7,1
2360,18,Female,86.0,59.4,31.4,9,2,Graduate,Medium,Yes,3.5,1
2361,18,Female,100.0,66.1,48.2,2,4,High School,Medium,Yes,6.0,1
2362,19,Male,77.9,66.5,42.7,0,5,High School,High,Yes,1.1,1
2363,16,Male,80.4,62.1,80.4,0,1,Graduate,Low,Yes,2.9,0
2364,17,Female,74.5,48.0,48.7,0,5,Postgraduate,Low,Yes,1.7,1
2365,21,Male,97.1,45.2,29.9,0,1,Postgraduate,Low,No,2.4,1
2366,17,Male,77.1,61.0,63.0,1,3,Postgraduate,Low,No,2.9,1
2367,17,Female,75.8,43.7,60.0,4,1,None,Low,Yes,2.9,0
2368,18,Male,88.9,63.3,58.5,1,3,Graduate,Medium,Yes,1.4,1
2369,18,Female,72.2,61.2,73.4,3,5,Graduate,High,Yes,3.1,0
2370,16,Female,62.6,30.0,83.9,8,5,None,High,Yes,1.8,1
2371,17,Female,88.6,94.0,58.3,2,4,Graduate,Low,No,4.8,1
2372,17,Female,70.9,66.2,67.5,1,4,High School,High,Yes,4.1,0
2373,19,Female,66.3,30.0,58.7,3,3,Postgraduate,High,No,3.5,1
2374,18,Male,100.0,68.7,71.6,8,3,Graduate,Low,No,2.3,1
2375,17,Female,75.9,61.9,38.0,3,2,Graduate,Low,Yes,3.2,1
2376,20,Male,83.9,45.2,73.5,4,2,Postgraduate,High,Yes,4.1,0
2377,16,Female,78.4,69.6,67.8,3,2,None,Medium,Yes,2.5,0
2378,20,Female,67.4,50.9,46.7,7,5,Postgraduate,High,Yes,0.6,1
2379,20,Female,86.3,67.9,100.0,3,1,None,Medium,No,4.1,0
2380,21,Male,81.8,54.5,39.9,1,3,None,Low,Yes,3.8,1
2381,21,Female,70.1,51.4,68.6,3,4,High School,Low,Yes,3.5,0
2382,16,Female,83.2,64.8,46.7,1,3,Postgraduate,High,No,1.9,1
2383,20,Female,71.8,40.7,72.8,8,1,Graduate,Low,No,4.4,1
2384,17,Female,64.7,63.8,97.0,7,3,None,Low,Yes,4.7,1
2385,18,Male,63.5,74.9,76.2,8,4,High School,Medium,No,3.4,1
2386,16,Female,81.2,84.1,61.0,3,4,Postgraduate,Low,Yes,2.4,0
2387,19,Male,73.4,81.3,78.8,0,1,None,Low,No,2.4,1
2388,20,Female,96.0,85.3,53.0,2,4,High School,Medium,Yes,2.4,0
2389,16,Male,77.5,58.2,71.3,6,5,Graduate,Low,No,2.3,1
2390,15,Male,68.6,49.6,64.5,0,4,None,Medium,Yes,2.5,1
2391,15,Female,79.9,77.2,42.3,7,1,None,Low,Yes,3.5,1
2392,21,Female,62.5,57.2,92.0,8,1,Graduate,Medium,Yes,4.3,1
2393,18,Male,77.0,65.1,84.1,7,3,Graduate,Low,Yes,5.2,0
2394,17,Female,81.8,76.2,48.4,4,4,Graduate,Low,Yes,1.6,1
2395,18,Female,80.3,95.3,80.4,8,4,None,Medium,No,1.9,0
2396,18,Female,93.6,72.9,43.0,3,1,High School,Low,No,4.3,1
2397,18,Male,100.0,68.1,70.9,8,3,High School,Low,No,1.6,1
2398,18,Female,86.1,48.2,63.8,0,3,Graduate,Medium,No,1.3,1
2399,19,Female,92.1,82.5,91.5,2,5,High School,Low,No,1.6,1
2400,19,Female,100.0,71.1,68.6,3,5,Graduate,Low,No,2.7,1
2401,21,Male,65.9,59.8,36.7,9,1,Graduate,Medium,Yes,5.5,1
2402,16,Female,79.6,58.2,80.3,0,3,Postgraduate,Medium,No,2.8,0
2403,15,Male,72.3,58.9,55.5,5,3,High School,Medium,Yes,3.4,0
2404,18,Female,88.1,65.7,54.7,3,5,None,Medium,No,1.2,1
2405,21,Male,81.3,43.1,63.5,3,5,Postgraduate,Medium,Yes,4.6,0
2406,16,Female,68.2,83.3,53.2,0,1,Graduate,Medium,Yes,4.3,1
2407,15,Female,78.1,80.5,93.5,4,3,Postgraduate,Low,Yes,2.3,0
2408,20,Male,90.6,62.5,76.7,8,1,Graduate,Low,Yes,2.0,0
2409,17,Male,62.4,58.9,43.6,5,5,Graduate,Medium,Yes,4.4,1
2410,19,Male,68.4,64.7,50.6,7,4,Graduate,Medium,No,2.7,1
2411,20,Female,66.6,67.2,40.7,3,5,High School,Medium,Yes,2.0,1
2412,15,Female,81.9,60.5,79.5,8,3,Graduate,Low,Yes,2.5,0
2413,20,Female,92.9,80.0,61.9,6,1,Graduate,Low,Yes,3.4,0
2414,17,Female,53.9,43.6,46.4,6,3,High School,High,Yes,4.1,1
2415,21,Male,79.1,54.3,89.7,7,5,High School,Medium,Yes,3.5,0
2416,15,Female,66.9,76.6,71.6,1,5,Graduate,Medium,Yes,3.4,1
2417,20,Female,90.1,69.9,66.2,5,2,High School,Low,Yes,2.6,0
2418,19,Female,75.2,54.8,65.4,6,5,None,Low,Yes,3.2,0
2419,19,Female,79.6,71.0,39.9,2,3,None,Low,Yes,2.4,1
2420,16,Female,78.0,53.1,72.5,7,1,Graduate,Medium,No,2.6,0
2421,20,Female,91.5,60.3,55.9,0,1,Postgraduate,High,Yes,5.1,0
2422,18,Female,100.0,80.7,77.8,0,2,High School,High,Yes,3.1,0
2423,20,Male,64.4,79.0,73.9,9,3,Postgraduate,Medium,Yes,2.4,1
2424,21,Female,66.6,69.3,62.0,2,5,None,High,Yes,2.0,1
2425,15,Female,81.9,49.2,60.8,5,4,Graduate,Medium,Yes,0.0,1
2426,15,Female,68.2,59.3,91.2,6,1,None,Low,Yes,6.1,1
2427,21,Female,89.2,66.4,40.3,1,3,High School,Low,No,6.3,1
2428,20,Male,91.1,86.8,53.3,5,2,High School,Medium,Yes,3.9,0
2429,21,Male,71.4,38.3,82.3,4,4,Graduate,Low,Yes,1.4,1
2430,17,Male,68.8,51.9,88.2,5,3,High School,Medium,Yes,7.1,1
2431,21,Male,74.7,81.9,60.7,0,5,High School,High,Yes,0.9,1
2432,19,Male,79.2,85.4,51.1,9,1,High School,Low,Yes,3.6,0
2433,21,Male,81.8,64.0,51.5,6,5,Postgraduate,Low,Yes,0.4,1
2434,15,Female,51.0,88.1,38.6,7,2,Graduate,Low,No,0.0,1
2435,19,Male,66.4,54.0,97.0,6,1,Graduate,Medium,Yes,3.3,1
2436,15,Male,73.2,42.4,60.5,8,4,Graduate,Low,Yes,3.5,0
2437,16,Female,68.4,76.9,70.9,0,1,High School,Medium,No,3.2,1
2438,18,Male,43.6,84.4,71.1,9,5,High School,Low,Yes,5.2,1
2439,15,Female,55.3,84.2,88.2,8,3,High School,Medium,Yes,2.9,1
2440,19,Female,62.3,52.0,55.9,2,3,Graduate,Low,Yes,4.2,1
2441,16,Male,76.6,68.0,57.1,1,3,Postgraduate,High,Yes,1.8,0
2442,15,Female,72.8,77.6,77.1,5,2,None,Medium,No,4.9,0
2443,17,Male,70.4,69.5,32.5,4,2,Graduate,Medium,Yes,5.1,1
2444,21,Male,87.6,86.7,88.3,3,3,Graduate,Medium,Yes,2.6,0
2445,18,Female,87.6,58.9,92.5,3,4,Postgraduate,Medium,Yes,3.6,0
2446,15,Female,79.8,63.9,67.2,7,5,None,Low,Yes,2.0,0
2447,16,Male,79.4,68.5,47.1,9,4,None,Medium,Yes,2.7,1
2448,17,Female,67.7,77.5,77.5,2,3,High School,Medium,Yes,4.1,1
2449,20,Female,69.2,62.1,59.8,0,5,None,Medium,No,3.7,1
2450,16,Male,57.5,78.9,65.4,4,2,High School,Low,Yes,0.4,1
2451,21,Male,75.0,89.1,66.7,7,1,Graduate,Low,Yes,1.3,1
2452,16,Female,87.4,57.2,51.8,2,1,Postgraduate,Low,Yes,2.1,0
2453,17,Male,94.3,62.5,68.9,1,5,Graduate,Low,Yes,3.3,0
2454,16,Male,75.1,79.5,38.1,0,4,None,High,No,1.6,1
2455,17,Male,83.9,93.9,25.7,3,5,Graduate,Low,Yes,0.9,1
2456,15,Male,43.7,74.5,69.2,1,4,Postgraduate,Low,No,0.0,1
2457,17,Male,72.8,53.2,80.7,7,4,Postgraduate,Medium,Yes,6.1,0
2458,17,Male,72.5,68.0,54.3,9,1,High School,High,No,3.3,0
2459,18,Male,95.9,79.4,53.3,8,2,Graduate,Medium,Yes,0.8,1
2460,17,Female,82.7,52.8,74.0,9,3,Postgraduate,Low,Yes,4.5,0
2461,17,Male,83.9,48.8,62.6,0,2,Postgraduate,Low,No,5.2,1
2462,20,Female,83.3,59.8,53.4,1,3,Postgraduate,Medium,No,3.3,0
2463,15,Female,78.5,74.9,68.2,5,1,Postgraduate,Low,Yes,3.9,0
2464,21,Female,96.4,44.5,63.1,9,3,None,Low,Yes,5.0,0
2465,18,Male,50.3,54.6,41.8,6,4,Graduate,Low,Yes,3.9,1
2466,20,Male,79.8,69.1,61.1,1,5,Graduate,High,Yes,3.9,0
2467,19,Female,91.6,81.4,66.1,7,3,Graduate,Low,Yes,0.7,1
2468,15,Male,55.3,69.4,53.9,9,2,None,Medium,Yes,0.0,1
2469,15,Female,88.1,70.6,78.7,8,1,None,High,Yes,4.3,0
2470,19,Male,68.9,80.1,71.2,7,1,Postgraduate,Medium,Yes,2.7,1
2471,21,Male,79.3,89.0,58.3,8,5,None,Low,Yes,2.3,0
2472,17,Female,68.6,87.3,65.3,5,4,High School,Low,No,4.5,1
2473,20,Female,89.5,34.4,56.6,6,4,None,High,Yes,1.6,0
2474,16,Female,74.5,66.5,59.2,5,1,Postgraduate,Low,Yes,2.9,0
2475,18,Male,88.1,78.7,59.8,6,4,Graduate,Medium,No,3.1,0
2476,16,Female,83.2,90.5,32.9,2,5,None,High,Yes,4.0,1
2477,19,Male,68.5,74.6,63.5,3,1,Graduate,Low,Yes,3.5,1
2478,15,Male,84.0,52.1,68.4,8,4,Graduate,Medium,Yes,3.5,0
2479,21,Male,70.0,54.1,100.0,2,3,High School,High,Yes,2.4,0
2480,15,Female,78.8,54.5,70.5,1,3,High School,Medium,Yes,2.4,0
2481,18,Female,74.3,69.6,51.9,6,4,None,Medium,Yes,3.5,0
2482,15,Female,88.8,57.8,35.1,5,3,Graduate,High,No,2.2,1
2483,15,Male,84.5,30.0,45.0,2,5,Postgraduate,Medium,Yes,1.8,1
2484,18,Male,77.6,47.3,54.5,5,2,Graduate,Medium,No,4.9,0
2485,20,Female,69.8,58.3,54.8,6,5,Graduate,Medium,Yes,2.0,1
2486,20,Male,62.8,44.6,59.0,5,5,High School,Low,Yes,2.3,1
2487,18,Male,79.6,46.8,56.2,0,4,High School,Low,Yes,4.8,0
2488,21,Female,70.4,95.8,59.1,0,5,High School,Low,Yes,2.0,0
2489,19,Female,55.5,64.9,55.8,8,4,High School,Low,No,3.5,1
2490,15,Female,62.0,59.2,63.3,5,1,None,Low,Yes,3.6,1
2491,21,Male,97.5,75.0,47.6,1,4,None,Medium,Yes,2.9,1
2492,15,Male,70.1,82.2,41.6,0,4,Graduate,Low,Yes,2.4,1
2493,19,Male,91.0,98.6,59.0,1,1,None,High,Yes,1.3,1
2494,20,Male,73.7,90.6,70.4,7,2,Postgraduate,Medium,No,3.9,0
2495,21,Male,92.9,71.5,44.0,4,1,Graduate,Medium,No,4.7,1
2496,17,Female,92.0,42.0,53.2,6,4,Graduate,Medium,No,4.5,0
2497,17,Male,68.1,50.0,60.5,6,3,Postgraduate,Low,Yes,3.6,1
2498,17,Male,54.1,59.0,60.1,1,4,Graduate,Medium,Yes,0.0,1
2499,20,Male,55.2,72.6,75.8,3,1,Postgraduate,Medium,Yes,4.2,1
2500,20,Female,68.3,66.4,79.0,1,4,High School,Medium,Yes,2.8,1
2501,19,Female,100.0,42.9,66.8,6,1,High School,Low,Yes,2.1,0
2502,15,Female,73.1,40.2,83.6,4,5,High School,Medium,No,4.0,0
2503,19,Male,79.7,68.9,56.7,0,2,Postgraduate,Medium,No,3.3,0
2504,19,Female,93.6,66.8,77.3,1,2,None,Medium,No,4.5,0
2505,20,Female,79.3,61.9,52.6,5,1,None,Low,Yes,3.5,0
2506,17,Female,78.9,72.2,68.0,3,2,Graduate,Medium,Yes,2.6,0
2507,16,Male,85.5,83.7,74.0,6,3,High School,Medium,No,2.5,0
2508,15,Female,81.5,69.7,64.0,1,3,High School,Medium,Yes,3.9,0
2509,20,Male,76.8,50.9,46.6,1,2,Graduate,Medium,Yes,1.0,1
2510,17,Male,69.3,93.7,34.6,5,1,High School,Low,Yes,2.2,1
2511,21,Female,78.9,62.4,72.5,7,3,High School,Low,No,0.0,1
2512,16,Male,91.1,65.7,58.4,0,2,Postgraduate,Low,Yes,3.6,0
2513,16,Female,99.4,55.2,59.6,4,4,Graduate,Low,Yes,4.0,0
2514,20,Male,81.5,48.9,88.5,0,3,Postgraduate,Low,No,1.8,1
2515,18,Female,87.1,50.1,46.9,5,5,High School,Low,Yes,1.4,1
2516,15,Female,81.2,46.8,75.6,6,3,High School,Low,Yes,4.4,0
2517,16,Female,77.0,30.0,50.5,5,2,Graduate,Medium,Yes,1.9,0
2518,20,Male,84.2,62.7,60.0,8,2,High School,High,Yes,4.0,0
2519,20,Female,92.3,81.5,44.5,2,2,None,Low,Yes,3.0,1
2520,17,Male,67.4,50.2,50.3,7,1,Postgraduate,Low,Yes,2.2,1
2521,21,Female,60.6,100.0,70.0,2,1,Postgraduate,High,Yes,3.9,1
2522,18,Male,71.6,85.8,85.0,6,4,None,Medium,Yes,3.0,0
2523,15,Male,80.5,64.7,70.2,4,4,Graduate,Low,No,5.2,1
2524,19,Female,88.4,48.3,68.2,0,3,Graduate,Medium,Yes,1.9,0
2525,21,Female,66.1,41.0,100.0,3,2,High School,Low,No,1.0,1
2526,21,Female,48.1,63.3,72.5,8,4,Graduate,Medium,Yes,3.0,1
2527,17,Female,71.9,66.0,47.1,7,2,None,High,Yes,3.7,1
2528,16,Female,75.7,61.9,34.4,2,3,Graduate,Low,Yes,2.7,1
2529,16,Male,64.1,81.0,69.4,1,1,High School,High,Yes,5.7,1
2530,17,Female,68.9,87.5,39.1,8,4,None,Low,No,4.8,1
2531,20,Female,88.4,72.1,46.0,0,5,High School,Medium,Yes,2.2,1
2532,16,Male,78.9,72.9,68.2,8,5,Postgraduate,Medium,No,3.1,0
2533,18,Female,82.1,60.3,80.7,6,5,Postgraduate,Medium,Yes,0.3,1
2534,15,Female,73.7,64.9,58.1,1,5,Graduate,Low,No,4.6,1
2535,21,Male,69.0,71.2,42.5,4,5,None,Medium,Yes,2.0,1
2536,21,Female,73.6,60.2,60.5,1,5,None,Medium,Yes,3.3,0
2537,18,Female,84.0,74.9,58.4,4,5,None,Medium,Yes,2.6,0
2538,16,Female,60.1,49.2,65.0,6,4,High School,Low,Yes,0.8,1
2539,21,Male,97.8,54.0,42.6,4,5,None,Low,Yes,4.3,1
2540,19,Female,84.9,49.3,48.8,1,5,Graduate,Medium,Yes,1.4,1
2541,15,Male,71.6,55.0,80.4,4,3,Postgraduate,High,Yes,2.2,0
2542,15,Female,87.8,60.7,75.9,9,4,Graduate,Medium,Yes,4.3,0
2543,21,Male,92.7,80.4,82.8,5,3,Postgraduate,Medium,No,1.5,0
2544,17,Female,74.0,65.6,31.5,4,2,Postgraduate,Low,Yes,5.2,1
2545,21,Male,75.4,45.7,47.9,1,5,Graduate,Medium,Yes,1.5,1
2546,17,Male,95.9,44.0,79.8,5,1,Postgraduate,Low,Yes,1.2,1
2547,21,Male,100.0,58.8,73.1,5,5,Postgraduate,Medium,No,3.1,0
2548,19,Male,78.4,77.5,69.9,1,5,High School,High,Yes,5.5,0
2549,20,Male,64.1,86.0,56.8,3,3,Graduate,High,Yes,3.0,1
2550,15,Male,72.4,41.1,52.5,6,2,Graduate,Low,Yes,4.5,0
2551,21,Female,90.4,70.6,63.5,0,3,Graduate,Medium,Yes,1.0,1
2552,19,Female,65.6,59.0,55.4,0,4,Postgraduate,Low,Yes,2.5,1
2553,17,Male,75.5,60.1,72.0,5,2,None,Low,Yes,2.5,0
2554,17,Male,81.5,49.0,63.6,6,2,None,Low,Yes,1.1,1
2555,15,Male,66.9,61.7,46.5,4,2,Postgraduate,Low,Yes,0.6,1
2556,18,Male,91.2,48.4,73.8,9,3,None,Medium,Yes,2.6,0
2557,21,Female,86.3,61.0,84.3,7,5,None,Medium,Yes,5.4,0
2558,16,Male,100.0,82.2,85.5,3,5,Postgraduate,High,Yes,3.3,0
2559,17,Female,87.4,74.5,74.4,2,5,Graduate,Low,Yes,2.0,0
2560,20,Female,66.5,93.7,74.7,6,5,High School,Low,Yes,0.0,1
2561,20,Male,84.4,72.9,43.3,3,5,Graduate,Low,Yes,2.4,1
2562,17,Male,89.9,67.6,51.6,0,4,Graduate,Low,Yes,2.3,0
2563,18,Female,90.5,73.3,60.1,7,1,Graduate,High,Yes,3.6,0
2564,18,Female,68.7,53.4,73.1,4,2,High School,Low,Yes,2.6,1
2565,19,Male,67.2,33.7,52.8,7,1,Graduate,High,Yes,3.9,1
2566,20,Male,64.3,76.9,57.8,7,4,None,Low,Yes,4.2,1
2567,19,Male,97.3,38.1,72.5,4,5,High School,Low,Yes,2.9,0
2568,20,Female,85.5,81.8,65.3,7,4,None,Low,Yes,2.9,0
2569,21,Female,68.1,76.3,68.7,6,4,High School,High,No,3.1,1
2570,21,Male,79.5,52.3,49.8,2,1,None,Low,Yes,0.4,1
2571,16,Female,76.5,58.5,57.6,3,2,Graduate,High,Yes,4.1,0
2572,21,Female,66.3,64.8,55.0,6,3,Graduate,Medium,Yes,5.5,1
2573,16,Male,78.4,51.2,63.0,3,3,Graduate,Low,No,3.1,1
2574,21,Male,80.3,73.1,55.6,5,2,None,Medium,No,1.8,0
2575,15,Female,100.0,74.4,53.3,1,5,None,Low,Yes,3.0,0
2576,21,Female,70.1,43.4,65.1,1,4,Postgraduate,Low,Yes,2.3,0
2577,19,Male,57.5,52.7,98.6,2,5,None,High,Yes,3.0,1
2578,17,Male,65.4,64.4,72.9,9,4,High School,Medium,Yes,2.5,1
2579,19,Male,67.3,82.1,32.7,6,3,Graduate,Medium,Yes,0.0,1
2580,17,Male,72.9,74.8,69.0,2,2,High School,Low,Yes,3.1,0
2581,18,Male,65.4,30.0,54.2,2,1,Postgraduate,Low,Yes,6.3,1
2582,19,Female,87.9,60.6,47.0,3,1,Postgraduate,Low,Yes,1.0,1
2583,18,Female,64.6,72.1,75.0,9,2,None,Medium,Yes,4.6,1
2584,16,Female,78.2,53.0,64.3,5,3,Graduate,Medium,Yes,3.6,0
2585,16,Female,100.0,51.8,100.0,0,4,High School,Medium,No,1.6,0
2586,15,Male,84.6,53.8,61.1,5,1,Postgraduate,Medium,Yes,1.0,1
2587,21,Male,83.4,60.4,59.2,7,3,Postgraduate,Low,Yes,3.4,0
2588,19,Male,100.0,50.3,83.4,7,2,High School,Low,No,3.5,1
2589,18,Female,92.9,74.9,63.4,5,5,Postgraduate,Low,Yes,0.7,1
2590,17,Female,84.8,52.1,45.0,5,3,High School,Medium,No,4.4,1
2591,16,Female,74.3,49.5,48.0,2,3,Graduate,Medium,No,2.3,1
2592,21,Male,77.7,59.0,57.4,1,5,None,Low,Yes,3.7,0
2593,16,Female,77.1,87.2,74.2,6,3,High School,Low,Yes,4.1,0
2594,17,Male,73.2,72.9,84.6,7,1,Graduate,Medium,No,4.3,0
2595,21,Male,80.5,73.8,76.6,9,1,High School,High,Yes,1.5,0
2596,21,Male,82.2,69.3,72.7,5,1,Postgraduate,Medium,Yes,6.0,0
2597,18,Male,63.1,50.8,81.6,4,3,Graduate,Low,No,1.6,1
2598,18,Male,97.6,55.4,73.6,3,3,High School,Medium,Yes,4.3,0
2599,19,Male,82.9,52.9,47.6,0,3,Graduate,Medium,Yes,2.3,1
2600,19,Female,74.8,81.4,59.2,8,2,High School,Low,Yes,3.1,0
2601,20,Male,80.7,69.4,54.2,9,5,High School,Medium,Yes,2.8,0
2602,20,Male,89.2,40.0,84.5,3,3,Graduate,Low,Yes,3.7,0
2603,15,Female,60.4,86.8,46.8,1,5,Graduate,Low,Yes,4.6,1
2604,16,Male,76.7,60.0,47.1,3,4,Graduate,High,Yes,2.1,1
2605,19,Female,63.8,74.8,65.9,4,1,Postgraduate,High,Yes,1.7,1
2606,18,Female,100.0,80.8,95.8,1,2,None,Medium,No,0.0,1
2607,17,Female,79.7,30.0,75.5,6,5,High School,Low,Yes,3.3,0
2608,18,Male,63.9,71.8,80.7,2,1,High School,Medium,Yes,2.7,1
2609,16,Male,100.0,61.2,44.2,7,2,Graduate,Low,Yes,3.2,1
2610,20,Female,71.6,30.0,74.4,3,1,High School,Low,No,2.8,1
2611,18,Male,75.5,48.0,44.1,4,3,None,Low,Yes,4.1,1
2612,15,Male,76.4,58.2,75.4,2,3,None,Medium,Yes,2.2,0
2613,16,Female,67.8,77.7,36.3,4,1,High School,Low,No,3.5,1
2614,20,Female,81.0,62.4,57.2,8,2,High School,Medium,No,3.0,0
2615,17,Male,51.5,67.2,28.1,1,1,Graduate,Low,Yes,1.6,1
2616,20,Female,91.0,59.7,48.0,6,4,None,High,Yes,2.0,1
2617,21,Female,64.5,81.3,38.8,9,2,High School,High,No,4.4,1
2618,15,Female,73.0,72.8,74.1,7,2,None,Medium,No,4.2,0
2619,16,Male,87.0,67.4,64.6,2,1,High School,Medium,Yes,4.1,0
2620,17,Male,75.5,47.9,55.1,3,5,Postgraduate,Low,Yes,2.7,0
2621,15,Male,76.0,66.8,65.0,9,1,None,Medium,Yes,0.0,1
2622,20,Female,65.9,100.0,48.9,1,5,Postgraduate,High,Yes,0.5,1
2623,15,Male,100.0,76.9,68.5,9,2,Graduate,Low,Yes,2.6,0
2624,16,Female,84.4,53.9,61.7,8,3,None,Medium,Yes,0.7,1
2625,19,Male,65.0,92.8,100.0,2,3,High School,Low,Yes,4.7,1
2626,15,Male,80.1,53.2,90.8,8,1,High School,Low,Yes,1.8,0
2627,21,Female,64.2,75.7,79.0,6,5,Postgraduate,Medium,Yes,2.6,1
2628,15,Male,98.7,64.3,68.0,5,1,None,High,Yes,5.6,0
2629,20,Female,80.4,67.7,70.1,2,4,None,Low,Yes,4.5,0
2630,20,Male,66.3,68.3,84.1,6,1,None,Medium,Yes,3.5,1
2631,17,Male,86.4,61.3,67.9,2,1,Graduate,High,No,3.3,0
2632,20,Female,74.7,59.2,68.9,5,1,None,Medium,Yes,1.9,0
